,year,month,location,-999,threaten,protest,changepower,purge,changeelection,cooperate,violencelethal,legalchange,censor,violencenonlethal,praise,arrest,disaster,mobilizesecurity,raid,coup,defamationcase,martiallaw
0,2000,1,Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2000,2,Georgia,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2000,3,Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2000,4,Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2000,5,Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2000,6,Georgia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,2000,7,Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,2000,8,Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,2000,9,Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,2000,10,Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,2000,11,Georgia,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,2000,12,Georgia,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12,2001,1,Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,2001,2,Georgia,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14,2001,3,Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,2001,4,Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,2001,5,Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,2001,6,Georgia,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18,2001,7,Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,2001,8,Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,2001,9,Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,2001,10,Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22,2001,11,Georgia,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23,2001,12,Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,2002,1,Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2002,2,Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,2002,3,Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,2002,4,Georgia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,2002,5,Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,2002,6,Georgia,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
30,2002,7,Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,2002,8,Georgia,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,2002,9,Georgia,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
33,2002,10,Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,2002,11,Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2002,12,Georgia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,2003,1,Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,2003,2,Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,2003,3,Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,2003,4,Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,2003,5,Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,2003,6,Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,2003,7,Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,2003,8,Georgia,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,2003,9,Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,2003,10,Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,2003,11,Georgia,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,2003,12,Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,2004,1,Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,2004,2,Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,2004,3,Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,2004,4,Georgia,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,2004,5,Georgia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,2004,6,Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,2004,7,Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,2004,8,Georgia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,2004,9,Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,2004,10,Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,2004,11,Georgia,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,2004,12,Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,2005,1,Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,2005,2,Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,2005,3,Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,2005,4,Georgia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,2005,5,Georgia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,2005,6,Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,2005,7,Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,2005,8,Georgia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,2005,9,Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,2005,10,Georgia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,2005,11,Georgia,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,2005,12,Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,2006,1,Georgia,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
73,2006,2,Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,2006,3,Georgia,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,2006,4,Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,2006,5,Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,2006,6,Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,2006,7,Georgia,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
79,2006,8,Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,2006,9,Georgia,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
81,2006,10,Georgia,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
82,2006,11,Georgia,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,2006,12,Georgia,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,2007,1,Georgia,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
85,2007,2,Georgia,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
86,2007,3,Georgia,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,2007,4,Georgia,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
88,2007,5,Georgia,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,2007,6,Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,2007,7,Georgia,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
91,2007,8,Georgia,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
92,2007,9,Georgia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,2007,10,Georgia,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
94,2007,11,Georgia,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
95,2007,12,Georgia,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
96,2008,1,Georgia,3,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
97,2008,2,Georgia,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,2008,3,Georgia,6,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
99,2008,4,Georgia,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
100,2008,5,Georgia,6,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
101,2008,6,Georgia,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,2008,7,Georgia,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,2008,8,Georgia,31,2,0,2,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0
104,2008,9,Georgia,18,1,0,1,1,0,5,0,0,0,1,0,0,0,1,0,0,0,0
105,2008,10,Georgia,12,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
106,2008,11,Georgia,12,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
107,2008,12,Georgia,9,0,0,0,2,0,3,0,1,1,0,0,0,2,0,0,0,0,0
108,2009,1,Georgia,7,0,0,0,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0
109,2009,2,Georgia,4,0,0,1,0,2,1,1,0,0,0,0,0,0,2,0,0,0,0
110,2009,3,Georgia,2,0,0,0,0,0,1,0,0,0,0,1,3,0,0,0,0,0,0
111,2009,4,Georgia,13,0,16,0,0,1,5,1,0,0,0,0,2,0,0,0,0,0,0
112,2009,5,Georgia,10,0,12,0,1,0,4,1,0,0,2,0,0,0,0,0,2,0,0
113,2009,6,Georgia,13,0,1,1,2,0,1,4,0,0,1,0,0,1,0,0,0,0,0
114,2009,7,Georgia,11,2,0,1,0,3,4,0,0,0,0,1,0,0,2,0,1,0,0
115,2009,8,Georgia,23,1,0,1,0,0,3,1,0,0,0,1,0,0,2,0,0,0,0
116,2009,9,Georgia,9,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0
117,2009,10,Georgia,13,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
118,2009,11,Georgia,1,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0
119,2009,12,Georgia,10,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
120,2010,1,Georgia,5,0,0,2,1,5,5,0,0,0,0,0,0,2,0,0,0,0,0
121,2010,2,Georgia,9,0,0,0,0,2,1,0,0,0,0,0,0,2,0,0,0,0,0
122,2010,3,Georgia,12,0,0,0,0,1,3,0,0,2,0,0,0,0,0,0,0,0,0
123,2010,4,Georgia,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
124,2010,5,Georgia,11,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0
125,2010,6,Georgia,3,0,0,0,0,1,3,1,1,0,0,1,0,0,0,0,0,0,0
126,2010,7,Georgia,5,1,1,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0
127,2010,8,Georgia,8,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
128,2010,9,Georgia,4,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
129,2010,10,Georgia,7,0,0,3,1,0,3,0,0,0,0,1,0,1,0,0,0,0,0
130,2010,11,Georgia,10,0,0,0,0,0,4,0,0,0,0,1,1,0,0,1,0,0,0
131,2010,12,Georgia,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
132,2011,1,Georgia,12,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
133,2011,2,Georgia,3,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
134,2011,3,Georgia,7,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
135,2011,4,Georgia,5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
136,2011,5,Georgia,8,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
137,2011,6,Georgia,4,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0
138,2011,7,Georgia,8,0,1,2,1,1,3,0,1,1,0,0,1,0,0,0,0,0,0
139,2011,8,Georgia,35,0,1,0,0,0,3,1,0,0,0,1,0,4,1,0,0,0,0
140,2011,9,Georgia,29,0,4,0,0,0,3,1,0,0,0,1,1,1,0,0,0,0,0
141,2011,10,Georgia,26,1,0,1,0,0,6,0,0,0,0,1,0,0,0,1,0,0,0
142,2011,11,Georgia,10,0,1,2,1,3,5,1,0,0,0,0,6,0,0,0,0,0,0
143,2011,12,Georgia,19,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0
144,2012,1,Georgia,82,0,2,1,0,5,1,2,0,1,1,1,1,0,0,0,0,0,0
145,2012,2,Georgia,69,2,0,0,5,0,4,3,0,1,1,1,0,0,0,0,0,0,1
146,2012,3,Georgia,84,0,2,0,1,4,10,6,3,0,0,2,0,1,0,3,0,0,0
147,2012,4,Georgia,199,0,2,1,2,0,6,2,1,2,1,3,1,7,0,0,0,0,0
148,2012,5,Georgia,93,0,3,1,3,3,6,1,5,0,2,3,1,17,0,0,0,0,0
149,2012,6,Georgia,123,2,0,2,6,1,19,2,2,2,1,4,1,1,0,0,0,0,1
150,2012,7,Georgia,97,2,0,0,13,5,9,3,0,0,1,3,4,4,0,0,0,0,1
151,2012,8,Georgia,83,1,1,0,5,6,9,6,0,0,3,2,1,0,1,0,0,0,1
152,2012,9,Georgia,447,2,23,4,25,23,39,14,4,1,19,16,9,8,2,0,0,0,4
153,2012,10,Georgia,379,0,5,5,19,33,36,11,3,3,3,13,2,5,0,0,0,0,4
154,2012,11,Georgia,302,3,0,4,11,5,27,15,6,1,2,11,6,2,0,0,0,0,5
155,2012,12,Georgia,337,0,0,4,14,1,38,11,2,3,3,16,2,6,0,0,0,0,2
156,2013,1,Georgia,665,0,7,5,36,2,66,15,13,5,10,32,10,4,0,0,0,1,0
157,2013,2,Georgia,749,1,8,6,54,5,56,23,6,2,8,26,7,8,0,0,0,0,4
158,2013,3,Georgia,765,2,7,8,35,2,67,18,10,3,7,35,10,14,1,0,0,0,1
159,2013,4,Georgia,916,7,14,8,23,0,65,17,10,1,15,36,7,22,1,0,0,0,6
160,2013,5,Georgia,803,1,6,4,46,2,56,23,7,1,27,30,13,14,2,0,0,1,3
161,2013,6,Georgia,921,1,1,7,45,7,85,31,20,6,15,33,30,18,0,0,0,0,4
162,2013,7,Georgia,901,1,5,11,43,3,76,25,16,2,17,26,27,18,0,0,0,0,1
163,2013,8,Georgia,881,3,8,4,46,1,86,37,6,8,15,31,15,14,3,0,0,0,6
164,2013,9,Georgia,796,0,6,4,25,1,71,25,13,2,9,30,7,8,0,0,0,0,5
165,2013,10,Georgia,892,4,7,10,44,19,75,29,14,6,6,37,9,16,0,0,0,2,3
166,2013,11,Georgia,811,6,8,12,50,1,89,22,12,0,14,26,13,13,1,0,0,0,4
167,2013,12,Georgia,834,0,4,6,54,1,72,35,20,2,8,24,9,13,1,0,0,0,6
168,2014,1,Georgia,796,2,7,5,29,1,82,36,26,4,20,20,19,12,6,0,0,0,5
169,2014,2,Georgia,693,3,2,4,35,1,79,33,13,3,13,23,13,19,3,0,0,0,2
170,2014,3,Georgia,707,1,8,14,26,2,72,49,13,1,12,26,16,33,8,0,0,0,2
171,2014,4,Georgia,838,1,5,13,35,4,66,41,15,3,16,31,14,26,3,0,0,0,5
172,2014,5,Georgia,637,3,5,3,29,4,69,40,3,0,22,22,5,16,0,0,0,0,5
173,2014,6,Georgia,658,0,0,11,23,12,80,41,8,3,11,15,10,21,1,0,0,0,1
174,2014,7,Georgia,740,0,3,2,32,4,69,59,17,1,22,23,10,44,3,1,0,0,2
175,2014,8,Georgia,598,2,2,2,7,0,66,48,13,3,11,15,11,12,3,1,0,0,3
176,2014,9,Georgia,757,5,5,2,16,0,68,45,9,4,14,15,4,24,5,0,0,0,3
177,2014,10,Georgia,726,3,7,2,23,2,87,52,12,6,20,13,18,22,3,0,0,0,5
178,2014,11,Georgia,724,4,7,11,27,1,76,52,2,2,12,14,11,11,0,0,0,0,3
179,2014,12,Georgia,644,1,3,3,37,5,72,49,7,1,17,21,11,19,0,0,0,0,6
180,2015,1,Georgia,676,1,7,8,29,1,48,72,4,8,14,5,13,24,2,0,0,0,10
181,2015,2,Georgia,701,2,8,7,45,3,69,61,8,1,11,11,16,28,2,0,0,0,19
182,2015,3,Georgia,720,1,18,8,22,8,69,68,7,1,15,13,11,23,1,0,0,0,9
183,2015,4,Georgia,670,7,7,1,29,3,57,67,3,2,23,12,20,34,0,0,0,0,7
184,2015,5,Georgia,666,2,7,7,34,1,60,46,7,2,17,17,22,24,1,0,0,0,10
185,2015,6,Georgia,735,3,10,3,27,2,57,89,4,5,15,21,8,51,3,0,0,0,4
186,2015,7,Georgia,686,3,2,4,22,0,51,50,8,1,20,14,19,21,0,0,0,1,7
187,2015,8,Georgia,593,1,9,10,17,1,38,49,6,8,26,10,15,27,1,0,0,0,11
188,2015,9,Georgia,703,2,8,5,31,2,60,46,5,2,14,18,17,17,5,0,0,1,10
189,2015,10,Georgia,651,4,7,4,20,1,64,50,6,5,14,11,18,13,3,0,0,0,8
190,2015,11,Georgia,621,1,6,2,18,4,57,56,10,2,17,15,14,19,5,0,0,0,3
191,2015,12,Georgia,746,4,5,7,42,2,58,59,13,1,12,20,26,26,2,0,0,0,5
192,2016,1,Georgia,704,2,3,5,20,0,75,63,23,1,12,15,9,24,0,0,0,0,24
193,2016,2,Georgia,716,4,4,4,25,0,66,53,21,3,5,13,12,16,0,0,0,0,6
194,2016,3,Georgia,738,1,2,7,27,2,87,40,9,2,16,7,16,25,1,0,0,0,6
195,2016,4,Georgia,798,1,8,6,21,5,58,58,11,4,12,13,18,37,4,0,0,0,9
196,2016,5,Georgia,764,0,11,2,32,2,61,43,10,2,13,12,15,27,2,0,0,0,8
197,2016,6,Georgia,687,1,4,4,30,2,56,60,8,2,13,12,8,30,0,0,0,0,13
198,2016,7,Georgia,742,3,3,3,30,0,63,79,9,3,21,13,21,29,2,0,0,0,3
199,2016,8,Georgia,692,0,7,5,20,7,64,35,5,3,9,10,26,23,0,1,0,0,3
200,2016,9,Georgia,706,1,2,12,27,6,80,36,12,0,11,19,23,27,1,0,0,0,5
201,2016,10,Georgia,837,1,8,24,35,30,64,37,10,1,12,19,15,38,1,0,0,0,10
202,2016,11,Georgia,957,1,9,18,45,2,87,60,13,3,8,15,18,27,3,0,0,0,13
203,2016,12,Georgia,1134,2,8,16,37,6,77,78,18,3,15,15,16,45,0,0,1,0,27
204,2017,1,Georgia,1289,10,23,23,44,17,101,81,30,3,18,22,33,56,2,0,0,0,2
205,2017,2,Georgia,1310,1,23,8,51,1,94,75,26,9,16,11,30,42,3,0,0,0,11
206,2017,3,Georgia,1361,5,19,16,35,9,114,81,28,13,16,8,40,69,1,1,0,0,12
207,2017,4,Georgia,1101,4,2,16,29,20,100,81,25,4,19,20,28,67,3,0,0,0,9
208,2017,5,Georgia,1193,2,7,23,62,7,123,67,28,8,22,22,35,61,6,1,0,0,4
209,2017,6,Georgia,1296,7,30,35,38,17,108,91,27,12,25,34,19,56,4,2,2,3,5
210,2017,7,Georgia,1247,4,15,10,49,9,102,83,28,10,19,16,37,69,4,1,1,0,10
211,2017,8,Georgia,1305,3,9,10,41,4,99,97,24,3,50,16,36,111,15,1,0,0,5
212,2017,9,Georgia,1094,2,21,14,43,3,92,99,19,3,24,10,28,68,4,0,1,1,9
213,2017,10,Georgia,1329,1,26,31,33,7,105,90,20,3,13,14,19,69,7,0,0,0,9
214,2017,11,Georgia,1384,7,36,25,41,12,88,89,20,5,24,35,25,53,5,1,2,0,5
215,2017,12,Georgia,1174,11,33,7,37,13,93,79,15,7,27,27,40,45,5,2,0,0,7
216,2018,1,Georgia,945,0,20,14,38,10,89,107,14,1,19,11,40,45,3,2,1,0,4
217,2018,2,Georgia,757,1,7,5,39,2,78,70,22,1,20,10,30,37,0,0,0,1,5
218,2018,3,Georgia,866,1,14,7,28,4,102,82,20,2,16,11,54,55,4,0,0,0,5
219,2018,4,Georgia,810,1,8,5,39,6,105,72,16,2,15,12,26,38,2,0,0,0,8
220,2018,5,Georgia,942,3,32,12,41,7,114,84,14,5,17,11,39,48,4,0,0,0,7
221,2018,6,Georgia,837,1,9,7,59,5,98,83,21,3,20,10,50,59,6,1,0,0,7
222,2018,7,Georgia,803,3,6,1,40,14,94,93,12,3,30,14,35,57,3,1,0,2,2
223,2018,8,Georgia,762,5,7,6,33,4,69,63,18,1,15,13,34,56,3,0,0,0,7
224,2018,9,Georgia,739,1,7,10,31,7,73,66,25,1,10,11,29,57,2,0,0,0,5
225,2018,10,Georgia,819,1,7,9,33,35,66,83,8,1,15,19,31,64,1,0,0,0,9
226,2018,11,Georgia,829,0,9,2,24,44,81,59,11,2,10,23,24,34,1,2,1,0,3
227,2018,12,Georgia,822,2,17,10,46,15,84,61,16,0,12,12,36,25,2,0,0,0,4
228,2019,1,Georgia,755,2,9,4,26,0,71,83,11,6,14,14,34,44,0,1,1,0,6
229,2019,2,Georgia,663,0,6,9,34,0,73,37,14,1,8,9,19,19,2,0,1,0,9
230,2019,3,Georgia,765,1,9,4,18,6,74,65,12,1,15,18,21,27,1,0,0,0,8
231,2019,4,Georgia,714,2,5,1,29,0,76,56,12,1,14,7,24,25,2,0,0,0,10
232,2019,5,Georgia,866,1,6,7,20,5,91,56,11,0,15,14,26,38,0,0,0,1,14
233,2019,6,Georgia,791,2,51,12,26,3,90,57,10,2,17,13,24,34,1,1,0,0,11
234,2019,7,Georgia,690,2,7,0,26,4,87,67,11,0,9,11,36,42,2,0,0,0,15
235,2019,8,Georgia,723,3,6,2,25,2,72,51,9,3,11,12,22,25,1,0,0,0,9
236,2019,9,Georgia,728,1,15,1,28,2,67,53,5,3,11,15,22,30,2,0,0,0,8
237,2019,10,Georgia,724,1,1,3,29,5,70,79,9,1,13,16,25,43,3,0,0,0,11
238,2019,11,Georgia,760,1,30,15,25,9,72,58,9,0,9,12,26,27,3,0,0,0,8
239,2019,12,Georgia,752,2,12,3,21,2,77,47,9,4,11,13,27,33,0,0,0,1,2
240,2020,1,Georgia,456,0,1,4,13,0,42,34,5,0,6,11,13,32,4,1,0,1,0
241,2020,2,Georgia,452,0,4,8,17,5,43,63,3,0,8,9,22,23,0,0,0,0,3
242,2020,3,Georgia,831,2,1,6,22,13,75,83,29,0,7,5,6,17,1,0,0,0,19
